"gaptext","date","gap_open","gap_high","gap_low","gap_close","gap_volume","gap_adj_close","ny_snow","ny_mean_temp","ny_max_temp","ny_min_temp","la_snow","la_mean_temp","la_max_temp","la_min_temp","chi_snow","chi_mean_temp","chi_max_temp","chi_min_temp","hou_snow","hou_mean_temp","hou_max_temp","hou_min_temp","unemployment"
NA,2006-03-13,18,18.07,17.6,17.950001,3971100,14.551913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-03-10,17.76,18.059999,17.75,18.01,6211800,14.600554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-03-09,17.67,18.15,17.58,17.74,6150700,14.381667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-03-08,17.49,17.82,17.26,17.690001,8055400,14.341133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-03-07,17.85,17.940001,17.35,17.57,8465600,14.243849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-03-06,18.200001,18.26,17.950001,17.969999,5781300,14.568125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-03-03,18.15,18.459999,18.110001,18.27,3211200,14.811334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-03-02,18.01,18.450001,18,18.280001,7055200,14.819441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-03-01,18.49,18.66,18.389999,18.66,6089000,15.127503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-28,18.48,18.540001,18.24,18.540001,6692400,15.030221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-27,18.43,18.66,18.35,18.59,5354900,15.070755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-24,18.25,18.67,18.17,18.43,11957800,14.941044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-23,19.200001,19.42,19.01,19.1,6472200,15.484207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-22,19.040001,19.35,18.85,19.139999,6404600,15.516634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-21,19.18,19.299999,18.9,18.940001,6823900,15.354497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-17,18.84,18.92,18.66,18.82,5607400,15.257213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-16,18.540001,18.84,18.440001,18.709999,5533200,15.168037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-15,18.200001,18.540001,18.09,18.459999,4715400,14.965364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-14,18.07,18.35,17.959999,18.299999,6977300,14.835653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-13,18.25,18.299999,17.9,18,2936000,14.592447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-10,18.35,18.5,18.190001,18.25,6538700,14.795119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-09,18.15,18.450001,18.15,18.35,7877200,14.876189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-08,18.6,18.6,18.030001,18.139999,6570100,14.705943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-07,18.379999,18.75,18.299999,18.35,3943000,14.876189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-06,18.709999,18.809999,18.42,18.74,6356500,15.192358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-03,18.35,18.700001,18.25,18.629999,5656200,15.103182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-02,18.9,19,18.200001,18.549999,15127000,15.038326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-02-01,18,18.299999,17.860001,17.98,5057200,14.576232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-31,18,18.24,17.92,18.09,6509600,14.665409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-30,17.9,18.07,17.700001,17.950001,8482300,14.551913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-27,17.280001,17.43,17.15,17.379999,8187800,14.089817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-26,17.17,17.219999,16.9,17.120001,10173200,13.879039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-25,17.07,17.33,16.870001,17.16,4393100,13.911466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-24,16.9,17.6,16.889999,17.059999,5353500,13.830396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-23,16.940001,17.120001,16.83,16.9,2975100,13.700686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-20,17.27,17.35,16.959999,16.98,4518600,13.765541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-19,17.299999,17.35,17.139999,17.17,3812500,13.919573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-18,17.200001,17.51,17.049999,17.190001,3133900,13.935787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-17,17.35,17.379999,17.129999,17.24,4630400,13.976321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-13,17.85,18.01,17.4,17.42,18915600,14.122246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-12,18.01,18.1,17.65,17.860001,6464100,14.47895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-11,17.6,18.209999,17.52,18.15,10461900,14.71405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-10,17.49,17.549999,17.370001,17.48,4060700,14.170887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-09,17.5,17.700001,17.41,17.620001,4564100,14.284384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-06,17.5,17.620001,17.139999,17.610001,4778700,14.276277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-05,17.629999,17.93,17.32,17.459999,4198800,14.154672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-04,17.65,17.719999,17.43,17.620001,5474000,14.284384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2006-01-03,17.780001,17.799999,17.299999,17.709999,5616500,14.357345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-30,17.639999,17.860001,17.620001,17.639999,2550400,14.300597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-29,17.610001,17.9,17.610001,17.809999,2719900,14.401933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-28,17.620001,17.870001,17.620001,17.639999,3361400,14.264464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-27,17.67,17.9,17.65,17.66,2673300,14.280637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-23,17.75,17.82,17.629999,17.639999,3841700,14.264464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-22,17.559999,17.809999,17.42,17.73,4009500,14.337242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-21,17.799999,17.98,17.57,17.57,7078300,14.207859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-20,18,18,17.610001,17.690001,6004100,14.304897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-19,18.190001,18.24,17.98,18,2774000,14.555576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-16,18.309999,18.59,18.15,18.24,7567100,14.74965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-15,18.389999,18.42,18.09,18.18,5524700,14.701132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-14,17.780001,18.450001,17.75,18.4,5465200,14.879033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-13,17.700001,17.889999,17.620001,17.83,2713700,14.418106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-12,17.83,18.030001,17.700001,17.75,3126500,14.353415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-09,17.799999,17.93,17.620001,17.84,3777300,14.426193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-08,17.73,17.799999,17.629999,17.74,4914800,14.345328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-07,17.690001,17.870001,17.58,17.700001,3347800,14.312984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-06,17.67,17.809999,17.57,17.709999,4137600,14.321069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-05,17.620001,17.67,17.299999,17.469999,3522500,14.126994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-02,17.799999,18.139999,17.6,17.790001,6381400,14.385762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-12-01,17.33,17.59,17.16,17.4,5146900,14.07039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-30,17.6,17.700001,17.280001,17.379999,5749600,14.054216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-29,17.360001,17.790001,17.360001,17.690001,5130100,14.304897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-28,17.379999,17.73,17.290001,17.33,6894100,14.013785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-25,17.690001,17.9,17.41,17.719999,2334900,14.329155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-23,17.959999,18.190001,17.639999,17.68,4460300,14.29681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-22,17.379999,18,17.34,17.959999,8035300,14.523229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-21,17.040001,17.51,17,17.469999,7306000,14.126994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-18,17,18,16.709999,17.059999,25969600,13.795451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-17,18.25,18.530001,18.25,18.51,3065100,14.967984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-16,17.780001,18.200001,17.6,18.16,3557900,14.684959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-15,18.25,18.26,17.76,17.879999,3957800,14.458538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-14,18.450001,18.75,18.280001,18.41,3042800,14.887119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-11,18.540001,18.57,18.25,18.450001,2270900,14.919466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-10,18.01,18.530001,17.950001,18.530001,3374100,14.984157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-09,18,18.09,17.84,18.040001,2578500,14.587922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-08,18.08,18.08,17.719999,17.98,3649500,14.539403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-07,17.35,18.08,17.35,18.08,7864900,14.620267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-04,17.15,17.370001,17.1,17.27,8146400,13.965267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-03,17.1,17.799999,16.99,17.1,8605400,13.827797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-02,17.120001,17.24,16.99,17,6932200,13.746933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-11-01,17.280001,17.299999,16.99,17.110001,3312400,13.835884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-31,17,17.389999,17,17.280001,4009300,13.973353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-28,16.58,16.950001,16.549999,16.870001,2370500,13.64181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-27,16.9,17,16.540001,16.559999,3936100,13.391129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-26,16.75,17.120001,16.700001,16.9,3561500,13.666068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-25,16.82,16.93,16.51,16.799999,5591600,13.585204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-24,16.389999,16.889999,16.389999,16.860001,4443800,13.633723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-21,16.43,16.6,16.190001,16.34,5214500,13.213228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-20,16.15,16.559999,16.1,16.190001,5117400,13.091932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-19,16,16.24,15.9,16.200001,3838100,13.100019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-18,16.17,16.24,15.98,16,6204600,12.93829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-17,16.17,16.35,15.99,16.219999,3489800,13.116191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-14,16.17,16.200001,15.98,16.18,4653700,13.083846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-13,16.209999,16.24,16,16.09,5432800,13.011068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-12,16.25,16.25,15.9,16.18,6234600,13.083846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-11,16.52,16.65,16.16,16.25,5374400,13.14045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-10,16.799999,16.83,16.51,16.51,4531700,13.350698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-07,17.040001,17.15,16.68,16.73,4683500,13.528599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-06,16.809999,17.35,16.75,16.91,5987000,13.674155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-05,17.35,17.35,16.93,16.93,3758300,13.653939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-04,17.469999,17.74,17.26,17.280001,4502400,13.936212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-10-03,17.559999,17.75,17.34,17.42,3742900,14.04912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-30,17.25,17.58,17.219999,17.43,2978200,14.057185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-29,17.040001,17.49,16.870001,17.309999,5199400,13.960406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-28,17.129999,17.27,16.92,17.030001,4019100,13.734588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-27,17.219999,17.299999,16.969999,17.15,3425600,13.831367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-26,17.35,17.549999,17.08,17.190001,4264500,13.863627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-23,17.219999,17.33,16.700001,17.1,6639600,13.791043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-22,17.120001,17.540001,16.860001,17.209999,7109500,13.879756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-21,17.280001,17.33,16.91,17.02,5792700,13.726523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-20,17.84,17.99,17.299999,17.389999,5987500,14.024925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-19,18.040001,18.059999,17.700001,17.860001,4842200,14.403978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-16,18.299999,18.59,17.950001,18,17829600,14.516887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-15,18.549999,18.65,18.200001,18.290001,4165500,14.750771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-14,18.700001,18.790001,18.5,18.52,3464800,14.936264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-13,18.65,18.959999,18.5,18.790001,4476600,15.154017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-12,18.860001,18.950001,18.76,18.91,2608200,15.250796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-09,18.99,18.99,18.82,18.950001,2749200,15.283056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-08,19.15,19.15,18.85,18.9,4334100,15.242731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-07,18.809999,19.059999,18.73,19.059999,3290500,15.371769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-06,18.629999,18.950001,18.6,18.889999,5004400,15.234665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-02,18.379999,18.559999,18.219999,18.52,5626600,14.936264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-09-01,18.5,18.889999,18.32,18.379999,11997600,14.823354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-31,18.65,19.01,18.51,19.01,5852200,15.331445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-30,19.07,19.15,18.49,18.709999,7446600,15.089496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-29,18.959999,19.23,18.85,19.15,4137400,15.444354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-26,19.16,19.219999,18.98,18.98,3454900,15.30725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-25,19.129999,19.360001,19.049999,19.1,5545600,15.40403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-24,19.43,19.559999,19.1,19.16,6203100,15.452419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-23,19.610001,19.73,19.42,19.440001,4571100,15.678238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-22,19.75,19.93,19.459999,19.57,4332300,15.783081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-19,20.16,20.16,19.370001,19.74,11609000,15.920185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-18,20.549999,20.780001,20.110001,20.15,5410700,16.250848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-17,20.85,21.15,20.469999,20.469999,4475300,16.508925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-16,21.620001,21.639999,20.84,20.93,3067300,16.879913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-15,21.59,21.68,21.24,21.639999,2202000,17.452523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-12,21.620001,21.790001,21.52,21.629999,2410000,17.444458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-11,21.85,21.99,21.309999,21.65,3381800,17.460588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-10,21.65,22,21.530001,21.76,3810100,17.549303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-09,21.6,22.190001,21.4,21.459999,6938500,17.307354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-08,20.77,21.799999,20.450001,21.35,9295000,17.218641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-05,20.790001,20.83,20.450001,20.620001,2812800,16.629901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-04,20.25,20.75,20.07,20.690001,6983000,16.686355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-03,21.17,21.190001,20.709999,20.940001,3188100,16.887978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-02,21.34,21.379999,21.16,21.26,2193800,17.146056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-08-01,21.15,21.41,21.02,21.33,4645000,17.202511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-07-29,21.42,21.469999,21.1,21.110001,2446800,17.025082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-07-28,21.190001,21.52,21.18,21.51,3105500,17.34768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2005-07-27,20.889999,21.200001,20.799999,21.15,2582400,17.057341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
